TransactionAmount,TransactionType,Location,Channel,CustomerOccupation,CustomerAge,LoginAttempts,AccountBalance,TransactionDuration,Balance_to_Transaction_Ratio,Transaction_Intensity,Cluster_KMeans
432.82352142058835,Payment,Medan,InternetBanking,Freelancer,24,0,801.5874896406294,38.46746899395075,1.8477271288006003,0.0,2
96.11880065071485,OnlinePurchase,Bali,ATM,Student,62,2,1438.3266027978516,28.188176679953603,14.809970810602929,192.2376013014297,1
273.1868453036124,Transfer,Medan,InternetBanking,Student,34,1,3225.6873996189033,48.11265610889798,11.764559295494417,273.1868453036124,2
185.3134185491899,Withdrawal,Surabaya,ATM,Freelancer,50,6,7564.844198904098,67.98455088872046,40.602787806756126,1111.8805112951393,0
203.05876831562074,Payment,Bandung,InternetBanking,Employee,19,4,9393.506240271981,45.75188791711336,46.033337934015684,812.235073262483,3
180.07946310161904,Transfer,Medan,Branch,Student,55,2,4187.09356245647,7.829381028850758,23.12296210038317,360.1589262032381,1
177.7372144444836,OnlinePurchase,Jakarta,Branch,Employee,61,3,5106.503480539946,39.234657576300044,28.569895174941554,533.2116433334509,1
44.9067678268416,OnlinePurchase,Surabaya,InternetBanking,Student,30,2,-162.48593929031267,15.728863097247618,-3.5394767913786223,89.8135356536832,2
135.2388473219171,Transfer,Jakarta,Branch,Employee,49,2,6302.735413638823,18.325319121382062,46.262395326541245,270.4776946438342,1
181.2747714218175,OnlinePurchase,Bali,Branch,Freelancer,39,1,5268.829167675387,27.327658497381748,28.905970511313072,181.2747714218175,2
248.72791604665477,Payment,Bali,ATM,Employee,26,3,4499.938229647788,66.7770980867388,18.019364037807847,746.1837481399643,2
204.18527249384826,Payment,Bandung,InternetBanking,Student,34,1,3072.862299961561,69.14001744115896,14.976037327697043,204.18527249384826,2
198.23771467451226,Payment,Surabaya,ATM,Student,35,3,4295.190518625117,23.213501327699227,21.55811978491131,594.7131440235368,2
290.02165357500303,Payment,Bandung,Branch,Student,57,0,2309.5301133240678,11.481563906379158,7.935939078597972,0.0,1
486.97610285891574,OnlinePurchase,Jakarta,Branch,Entrepreneur,57,6,3278.481530305454,13.817781041446043,6.71852886052769,2921.8566171534944,0
163.07924331922447,Transfer,Bandung,MobileBanking,Entrepreneur,44,4,2458.75075838482,44.783491315545355,14.98514198777231,652.3169732768979,1
94.87996844770728,OnlinePurchase,Jakarta,InternetBanking,Student,28,2,2966.125139339636,10.776345549562723,30.93581680679582,189.75993689541457,2
362.6228624745687,OnlinePurchase,Bandung,InternetBanking,Freelancer,45,0,2689.7092783230714,26.341188019527863,7.396975151723817,0.0,1
271.11266601116915,Transfer,Bali,ATM,Student,25,2,6154.132287720186,26.239637612087297,22.61611845538856,542.2253320223383,2
153.39053498889257,Transfer,Surabaya,InternetBanking,Freelancer,35,1,2700.3440339654608,56.46597946512278,17.490347022631497,153.39053498889257,2
369.7863483725897,Withdrawal,Bandung,ATM,Student,30,0,4895.392997924568,26.6722162056756,13.202732569337654,0.0,2
92.14614109405431,Payment,Jakarta,Branch,Student,50,2,2816.0891974085494,16.916243986587407,30.233020545263418,184.29228218810863,1
164.10281383832552,Transfer,Surabaya,MobileBanking,Freelancer,32,0,2894.522504727238,24.125774247575546,17.531636423602425,0.0,2
149.24709511027015,OnlinePurchase,Bali,Branch,Employee,39,1,2815.7734291715533,37.77513376111045,18.74095087898362,149.24709511027015,2
382.3371257441256,Payment,Bali,ATM,Entrepreneur,55,2,6955.22719116081,32.24587722055664,18.14389143148991,764.6742514882512,1
236.27033399900066,Payment,Medan,ATM,Student,47,4,4634.911878700891,3.853892486354836,19.534308400815135,945.0813359960026,0
69.43257973248386,OnlinePurchase,Surabaya,MobileBanking,Freelancer,23,0,3505.658450418762,10.057198617338113,49.77325072763074,0.0,2
806.3064435430642,Transfer,Bandung,Branch,Freelancer,62,2,2991.7677144784443,60.416575295546075,3.705863787421702,1612.6128870861285,0
282.15845461708176,Payment,Bali,InternetBanking,Entrepreneur,51,0,2311.3335620649405,20.20825929310593,8.162686031008969,0.0,1
110.31863108191807,Payment,Bandung,MobileBanking,Entrepreneur,36,2,3563.280048247563,36.95368790238589,32.00973649797568,220.63726216383614,2
462.7108691882665,Payment,Bandung,InternetBanking,Employee,50,1,2126.868215089088,13.464919329552986,4.586625754130383,462.7108691882665,1
191.48754827442633,Payment,Jakarta,Branch,Student,31,0,4130.756503005605,23.651695202061994,21.459863456292005,0.0,2
171.5715342574033,Payment,Bandung,MobileBanking,Entrepreneur,64,4,3584.360104706031,15.566159311996167,20.770285899873215,686.2861370296132,1
179.83333071054864,OnlinePurchase,Medan,Branch,Employee,58,2,3441.5513963264957,22.81289207204928,19.031620900879297,359.6666614210973,1
189.95701529087782,Transfer,Surabaya,Branch,Student,36,2,7476.452849034049,53.839714612688496,39.152543506429666,379.91403058175564,3
185.40370173274601,Transfer,Surabaya,InternetBanking,Student,57,1,4511.946853697904,53.909430523762495,24.20524277016157,185.40370173274601,1
173.1497791576576,Payment,Jakarta,InternetBanking,Freelancer,32,5,4635.832137307668,116.59904788025426,26.619799116201314,865.748895788288,0
125.85050406057398,Payment,Medan,InternetBanking,Entrepreneur,27,2,7563.9609229223115,31.098417401313803,59.62893863874872,251.70100812114796,3
103.50010880090841,Payment,Medan,Branch,Employee,19,1,2282.51932592744,58.15834705123959,21.842267459032527,103.50010880090841,2
215.6349163949148,OnlinePurchase,Surabaya,ATM,Employee,19,2,4025.925967496843,58.78602166754155,18.583920055425313,431.2698327898296,2
105.19776773852672,OnlinePurchase,Medan,Branch,Freelancer,38,2,1901.534913059712,48.34993741306073,17.905601535255883,210.39553547705344,2
242.15982709766945,Withdrawal,Bali,ATM,Employee,29,4,5140.547673189323,19.152335950344057,21.140612471008755,968.6393083906778,0
447.73793000646526,Payment,Bandung,MobileBanking,Employee,27,0,6214.287715650929,12.87907041425171,13.84836738797943,0.0,2
189.39499361470706,Withdrawal,Bandung,InternetBanking,Student,29,0,150.19855560156157,17.370016564693334,0.7888787029007231,0.0,2
222.8524579337316,Withdrawal,Surabaya,InternetBanking,Entrepreneur,56,3,6719.982710544845,17.706802364826466,30.01969588618143,668.5573738011949,1
383.1166847322952,Withdrawal,Surabaya,Branch,Freelancer,19,0,5622.07695772089,4.263257043654469,14.63637790594574,0.0,2
161.7982668131305,Transfer,Medan,ATM,Entrepreneur,18,1,5072.9699297534835,5.379490286754545,31.161080698583472,161.7982668131305,2
119.99789701136987,Withdrawal,Jakarta,MobileBanking,Employee,19,0,2516.3073803852108,21.451687830396217,20.796290204521156,0.0,2
11.848273428814322,Payment,Surabaya,Branch,Employee,40,2,6543.887063966058,34.920598859986946,509.32034566530456,23.696546857628643,3
208.6742873676491,OnlinePurchase,Surabaya,MobileBanking,Employee,45,3,8365.784073667364,58.98766316178508,39.89895079027287,626.0228621029473,3
121.15814339518582,Payment,Surabaya,ATM,Entrepreneur,34,1,4185.022410103364,16.935738077539245,34.25905382799304,121.15814339518582,2
153.01866786859398,OnlinePurchase,Medan,InternetBanking,Freelancer,57,1,4365.095556235985,36.46241836831938,28.341340803961554,153.01866786859398,1
21.61113762594461,Transfer,Bali,InternetBanking,Freelancer,38,3,5045.493050045717,15.65813122704948,223.14193710697626,64.83341287783384,3
152.6910518837248,Transfer,Surabaya,ATM,Student,61,2,4201.085841222786,75.7361147617192,27.334615709450176,305.3821037674496,1
72.21509076703553,Payment,Bali,InternetBanking,Freelancer,51,2,4643.671398424135,4.529720444924799,63.42505827384576,144.43018153407107,1
59.951640326895216,Transfer,Medan,Branch,Student,26,1,7056.991960937088,7.001137257145238,115.78018119100817,59.951640326895216,3
81.28794280002175,OnlinePurchase,Jakarta,ATM,Employee,34,1,4867.375419546805,69.54171987749713,59.15052988231367,81.28794280002175,2
72.77896919934054,Transfer,Bandung,InternetBanking,Freelancer,59,4,5580.098319799113,29.7855200340125,75.63264139300267,291.11587679736215,3
341.0286598810683,Withdrawal,Bandung,ATM,Student,62,1,9066.371833421746,19.14006145081434,26.50763780021927,341.0286598810683,1
397.2898308200899,Withdrawal,Bandung,MobileBanking,Student,49,0,7928.61379573876,21.169597795105847,19.906643811150094,0.0,1
211.37463374848215,Transfer,Bandung,Branch,Entrepreneur,22,5,2906.6376769138774,12.712591823043127,13.686369344637663,1056.8731687424108,0
565.8243683032491,Payment,Medan,Branch,Employee,31,1,8488.630499726134,40.66444229174932,14.975768464465073,565.8243683032491,2
146.47988733467355,Withdrawal,Bandung,Branch,Freelancer,63,3,7753.796526026362,44.086359666752216,52.57528105124467,439.43966200402065,1
91.43671485348489,OnlinePurchase,Medan,InternetBanking,Freelancer,64,0,7988.774004441593,98.1468024871032,86.42425271283226,0.0,1
181.61423441912015,Payment,Jakarta,MobileBanking,Freelancer,42,3,3749.0070805358837,78.56790427326104,20.529654177622824,544.8427032573604,1
82.80407288411556,Transfer,Surabaya,InternetBanking,Student,39,2,5423.108881843258,13.566059152814395,64.71175797556216,165.6081457682311,3
196.20563410424276,Payment,Surabaya,InternetBanking,Freelancer,22,1,4216.756252835222,27.087131914165823,21.38253438847618,196.20563410424276,2
295.39416999991846,Payment,Surabaya,ATM,Freelancer,55,3,5242.062060454521,21.95254165609079,17.68611730944628,886.1825099997554,1
81.41956291643774,Payment,Medan,Branch,Freelancer,26,4,8503.554776678016,47.42281412709684,103.17398534738005,325.67825166575096,3
493.3327957317184,Payment,Medan,InternetBanking,Employee,48,0,5280.116428310384,18.85731946819739,10.68129906391236,0.0,1
690.8462400902336,Transfer,Medan,Branch,Employee,58,0,1560.1520549914799,25.93610586808253,2.255056058103312,0.0,1
610.17046799852,Transfer,Jakarta,MobileBanking,Student,38,0,4253.780869029716,14.063377557629662,6.960056304683911,0.0,2
30.78608429977693,Withdrawal,Bali,MobileBanking,Entrepreneur,53,2,3690.937161961451,11.28576173481024,116.11801967024145,61.57216859955386,1
126.50153986311494,Withdrawal,Medan,Branch,Freelancer,18,5,8579.635157915016,62.63794386621066,67.29044344975027,632.5076993155747,3
231.54253553985274,OnlinePurchase,Medan,Branch,Freelancer,39,0,3373.7714815140116,54.37988968681336,14.508190829181961,0.0,2
52.54484806689519,OnlinePurchase,Surabaya,MobileBanking,Student,40,3,4185.630444605245,19.93373464582353,78.17055413764572,157.63454420068558,3
57.86847422405233,Withdrawal,Bandung,MobileBanking,Freelancer,40,2,4254.829295418198,50.00034833725626,72.27687402300246,115.73694844810466,2
28.01652301883311,Withdrawal,Bandung,InternetBanking,Entrepreneur,32,3,8199.213034997545,119.43657907436791,282.57048681111326,84.04956905649932,3
195.05591710899478,Payment,Jakarta,MobileBanking,Student,63,2,6920.757959489914,103.5040466721894,35.29991882694572,390.11183421798955,1
243.03565022707426,Withdrawal,Bandung,InternetBanking,Employee,18,0,6135.9544904045315,16.83296483717658,25.143680788831666,0.0,2
384.89971407925856,OnlinePurchase,Bali,MobileBanking,Entrepreneur,23,4,5465.789667885474,15.905685619741854,14.163756718313802,1539.5988563170342,0
270.87799514329726,Withdrawal,Surabaya,InternetBanking,Freelancer,57,1,5430.162112592541,19.42797925601628,19.97279003668721,270.87799514329726,1
303.0620596310217,Payment,Jakarta,ATM,Entrepreneur,52,3,5152.296638152896,90.15886350527835,16.944885015924676,909.1861788930652,0
37.14683927800869,OnlinePurchase,Bandung,ATM,Employee,34,1,9110.595314993192,55.217242587645096,238.8296248765587,37.14683927800869,3
225.22468523858691,Transfer,Bandung,InternetBanking,Student,40,2,2465.8663487726853,39.659298040725034,10.900076382787624,450.44937047717383,2
177.58639303807706,Withdrawal,Surabaya,Branch,Entrepreneur,37,1,-530.8967791053574,12.746811076398345,-2.972772841613767,177.58639303807706,2
109.16546701682779,Transfer,Jakarta,ATM,Student,45,0,5886.041999282671,70.71177762737881,53.42910222841044,0.0,1
140.1757400397695,OnlinePurchase,Surabaya,MobileBanking,Student,54,1,7805.452076982942,57.78273149094652,55.28890498313755,140.1757400397695,1
244.1186911545994,Withdrawal,Jakarta,Branch,Freelancer,35,2,5371.106476563851,26.950470380915355,21.91226809862585,488.2373823091988,2
315.8500312835661,Transfer,Bandung,MobileBanking,Freelancer,24,3,1039.8312885019814,49.469870707164404,3.281777452536782,947.5500938506984,2
634.1816739484286,Withdrawal,Surabaya,ATM,Student,64,3,6491.636787298247,8.499837812712927,10.220126073450466,1902.5450218452859,0
254.33568504768823,Transfer,Surabaya,MobileBanking,Employee,37,0,2870.2301989361195,9.58289605454247,11.241006905870034,0.0,2
338.85395159257183,Transfer,Bali,InternetBanking,Student,41,4,2432.746173266874,11.581717198420304,7.158210642739062,1355.4158063702873,0
330.7630111682474,OnlinePurchase,Surabaya,Branch,Employee,33,1,3044.4521285282294,21.685284666724417,9.176586979385393,330.7630111682474,2
400.4144174209135,Withdrawal,Jakarta,ATM,Entrepreneur,30,1,1782.6899037969438,22.60817106519084,4.441021115411652,400.4144174209135,2
71.70085621647046,Transfer,Bali,Branch,Student,45,1,5406.675714524043,8.658482355975648,74.36880383396577,71.70085621647046,1
199.16668602367605,Withdrawal,Surabaya,InternetBanking,Entrepreneur,24,0,3704.3228891701647,49.855745342552694,18.50619082903741,0.0,2
85.74107985916591,Withdrawal,Surabaya,ATM,Student,32,2,2339.0114465086053,118.72535589589873,26.965440715128963,171.48215971833181,2
90.87812772844799,Payment,Bali,MobileBanking,Entrepreneur,40,4,9759.757208051404,33.95908646600493,106.22503363256405,363.51251091379197,3
259.8634628500439,OnlinePurchase,Bandung,Branch,Employee,40,1,3937.2338440232716,24.96910415377739,15.093082798975843,259.8634628500439,2
262.88001670001097,Withdrawal,Surabaya,ATM,Entrepreneur,48,3,5103.440273782783,30.760699567953935,19.340002845249824,788.6400501000329,1
252.44029060264148,Withdrawal,Medan,ATM,Entrepreneur,22,3,8108.059940640762,4.139744491171043,31.991992754431664,757.3208718079245,2
118.86954500846426,Withdrawal,Bandung,InternetBanking,Freelancer,44,2,6354.985777448734,105.43284433842136,53.01584966389915,237.73909001692851,3
203.60676672414507,OnlinePurchase,Surabaya,ATM,Student,61,2,8816.911562316589,39.47782361034221,43.09198421674746,407.21353344829015,1
152.4476925089286,OnlinePurchase,Bandung,ATM,Student,27,3,3607.7733034118746,64.50185663072779,23.511421021870046,457.3430775267858,2
252.0870640461055,Withdrawal,Jakarta,InternetBanking,Student,59,1,7094.856593458828,30.918916525005596,28.03326444280985,252.0870640461055,1
392.37637916906476,OnlinePurchase,Bandung,MobileBanking,Student,24,4,5981.076651777983,37.286580097264604,15.204463126158991,1569.505516676259,0
81.69823007297359,Payment,Bali,MobileBanking,Freelancer,49,1,6990.074470235056,16.873147839776916,84.52507948558218,81.69823007297359,3
187.5591291831534,OnlinePurchase,Surabaya,ATM,Employee,40,3,6688.746369910187,10.760948776654633,35.47293837686956,562.6773875494603,2
338.6791178140625,Payment,Bandung,MobileBanking,Entrepreneur,64,1,3456.072064015145,28.235300663147072,10.174520253867856,338.6791178140625,1
41.07841030871912,Payment,Medan,InternetBanking,Entrepreneur,26,2,10646.853805819605,21.654683669765145,253.02414534451785,82.15682061743824,3
360.44646538895677,Payment,Jakarta,MobileBanking,Employee,46,3,478.67541639825686,30.297877068415595,1.3243328189228483,1081.3393961668703,0
20.246133296504222,Transfer,Jakarta,ATM,Entrepreneur,44,1,3271.5277076385573,53.73277230892736,153.9822640657557,20.246133296504222,3
71.43751786837214,OnlinePurchase,Bandung,InternetBanking,Freelancer,55,0,6362.260995208375,26.491098434179293,87.83101882051486,0.0,1
180.72397046386027,Withdrawal,Bali,MobileBanking,Student,38,2,5581.295422318488,15.657735723425963,30.713039166335236,361.44794092772054,2
148.96289729854163,Payment,Jakarta,Branch,Student,60,1,5267.824253370853,25.153856659798542,35.12751719436192,148.96289729854163,1
135.16935428338442,Withdrawal,Bandung,Branch,Freelancer,23,2,6431.1220822643445,60.75267140870054,47.22885054503838,270.33870856676884,2
599.0713918880838,Payment,Bandung,InternetBanking,Student,43,3,3314.448962605378,26.4569839190342,5.523424391515633,1797.2141756642513,0
63.087123767287096,Withdrawal,Jakarta,MobileBanking,Entrepreneur,37,2,6679.827886647835,9.841630521284594,104.23042093297242,126.17424753457419,3
267.164549752396,Transfer,Bandung,ATM,Employee,32,1,4741.615032441749,19.39431602807646,17.681736966425344,267.164549752396,2
614.3713390715928,Payment,Bandung,Branch,Employee,62,2,7801.918555458202,55.967999397567176,12.678391176340632,1228.7426781431857,0
345.5969095352872,Transfer,Medan,MobileBanking,Entrepreneur,55,1,4390.757350148005,33.1997294754218,12.668195328213045,345.5969095352872,1
245.59302247556678,Transfer,Bandung,MobileBanking,Employee,37,1,5935.612057232173,17.147709071985282,24.07047854657077,245.59302247556678,2
224.23698510860115,OnlinePurchase,Bandung,ATM,Employee,32,3,6274.929420983624,29.762235493202702,27.85923199051026,672.7109553258034,2
133.8993488407408,Withdrawal,Bali,ATM,Student,46,2,6810.359301133911,8.957493140673638,50.484745550358966,267.7986976814816,3
126.0122507761945,Payment,Jakarta,MobileBanking,Entrepreneur,23,1,5074.74490861748,13.191353122167317,39.95476717879424,126.0122507761945,2
51.78583998869226,Transfer,Bali,ATM,Freelancer,33,4,4426.963379755005,25.977029732485974,83.86649489149639,207.14335995476904,3
376.6925958215125,Withdrawal,Surabaya,InternetBanking,Employee,18,1,3449.9808368683543,26.875165354134747,9.134361846210837,376.6925958215125,2
57.16158660530186,OnlinePurchase,Bali,Branch,Entrepreneur,23,2,5972.33047520903,19.66329348104634,102.68513676799537,114.32317321060373,3
177.65572021799346,Withdrawal,Surabaya,Branch,Freelancer,33,4,1205.3659738120682,17.619992334077654,6.746864709068905,710.6228808719738,2
145.54826140453292,Withdrawal,Surabaya,MobileBanking,Freelancer,50,3,5617.821022820978,21.512410587467997,38.33427274386765,436.64478421359877,1
216.3532034074109,OnlinePurchase,Bali,MobileBanking,Student,24,5,5766.589066293976,15.200108472421842,26.530959635708587,1081.7660170370546,0
293.5581274921285,OnlinePurchase,Medan,ATM,Student,27,1,8748.032888835678,16.568962230703768,29.698833854344937,293.5581274921285,2
130.51876200328024,OnlinePurchase,Bali,Branch,Employee,25,2,3678.686306187544,15.305520918452117,27.970810020974746,261.0375240065605,2
71.08862423185144,Transfer,Jakarta,ATM,Entrepreneur,38,1,5375.436415208029,46.86184974989326,74.5670551003935,71.08862423185144,3
105.19478002340222,Withdrawal,Bali,MobileBanking,Entrepreneur,43,6,5318.125603943942,53.37511340601896,50.07897377603667,631.1686801404132,3
84.3289187597038,OnlinePurchase,Medan,MobileBanking,Student,54,2,2787.8968674769785,85.824453997111,32.67235666407566,168.6578375194076,1
625.1146903848529,Withdrawal,Bali,MobileBanking,Student,35,4,4988.985459904928,18.950320068714788,7.968165475942365,2500.4587615394116,0
449.34317688778486,Withdrawal,Medan,MobileBanking,Student,21,1,2316.888123221943,6.30104351258196,5.1447168340229075,449.34317688778486,2
50.188064138472456,Transfer,Jakarta,MobileBanking,Employee,37,1,6925.929271666142,53.93995950244709,135.30359837266596,50.188064138472456,3
147.0454701188454,Withdrawal,Bandung,MobileBanking,Entrepreneur,59,1,6181.460342423893,29.77731474888002,41.75379589434007,147.0454701188454,1
81.04722800276683,Transfer,Medan,InternetBanking,Employee,57,2,5863.138924772662,54.83942148527095,71.4605364190359,162.09445600553366,1
107.19827428656876,OnlinePurchase,Medan,InternetBanking,Entrepreneur,36,1,3726.0783662877748,9.31938492870836,34.43750273150441,107.19827428656876,2
119.77800153953234,OnlinePurchase,Medan,ATM,Student,50,0,7837.529434998769,49.33908090275625,64.8920278121462,0.0,3
89.41188071635145,Withdrawal,Jakarta,InternetBanking,Employee,40,2,2830.396977420712,22.475400414433107,31.305586776814174,178.8237614327029,2
353.67966826711614,Transfer,Surabaya,ATM,Freelancer,26,2,5100.039111883566,33.25779672923216,14.37928240093714,707.3593365342323,2
240.06491526168244,Transfer,Medan,ATM,Employee,55,3,2661.615461702171,12.602638810252135,11.04107355818625,720.1947457850473,1
226.4286440502239,Payment,Jakarta,InternetBanking,Employee,62,1,4633.582547748574,41.56759330721785,20.373786103765024,226.4286440502239,1
483.0068210027501,Payment,Bandung,Branch,Freelancer,62,1,7542.11031931007,18.88519933448618,15.582652954527713,483.0068210027501,1
336.8946194377687,OnlinePurchase,Medan,ATM,Freelancer,35,3,5944.815753262732,20.687013869363213,17.593697594695232,1010.6838583133061,0
190.6854436808665,OnlinePurchase,Surabaya,MobileBanking,Student,63,7,3157.9521347823847,55.15493935832882,16.474658034232373,1334.7981057660656,0
230.0418213711,Payment,Jakarta,ATM,Freelancer,19,1,3955.8541747167365,17.790064232967783,17.121810030933027,230.0418213711,2
375.7833474285364,Transfer,Bandung,ATM,Freelancer,34,4,4241.044926301988,41.41862632591648,11.255924539250975,1503.1333897141456,0
359.09988115525687,Withdrawal,Surabaya,Branch,Employee,33,3,3331.4005623899275,36.07035849005039,9.25132369303281,1077.2996434657707,0
15.624758518841812,Withdrawal,Bandung,MobileBanking,Employee,63,2,5545.177613544993,8.069771214853157,333.5493629733219,31.249517037683624,3
259.81366346079284,Transfer,Surabaya,Branch,Student,62,2,9367.642456896632,20.529864306735014,35.91699273954961,519.6273269215857,1
203.01540221705443,OnlinePurchase,Bali,Branch,Freelancer,41,3,3881.140822721809,21.827293971074706,19.023763796973608,609.0462066511633,2
304.54046032171476,Withdrawal,Bali,Branch,Entrepreneur,48,0,8859.63261470481,35.55382406292564,28.99659379113384,0.0,1
30.42118688177596,Transfer,Bali,ATM,Employee,18,4,4992.767749376346,59.60323602514871,158.898127182844,121.68474752710384,3
398.5985956953358,Withdrawal,Bandung,MobileBanking,Student,45,6,5644.33796796734,88.62607403336796,14.12501952902439,2391.5915741720146,0
317.17536340956053,Transfer,Bali,MobileBanking,Employee,50,0,5521.727505341124,5.264677754017052,17.354352788884746,0.0,1
140.37599598515934,Payment,Jakarta,Branch,Employee,59,3,1607.2948044539903,32.73974714269769,11.368937090442941,421.12798795547803,1
566.3109568681082,Payment,Jakarta,InternetBanking,Entrepreneur,54,3,5909.385062110083,28.173801653849434,10.416483218891772,1698.9328706043245,0
70.24113612959168,Withdrawal,Bali,MobileBanking,Student,56,0,135.923397307105,26.06526713616931,1.9079341612387064,0.0,1
219.81646228832494,Withdrawal,Surabaya,MobileBanking,Entrepreneur,21,2,5418.444342313401,23.589662243853155,24.538226390197384,439.6329245766499,2
118.12244823483314,Withdrawal,Surabaya,Branch,Entrepreneur,18,3,5325.574887893177,38.511135062581026,44.70672796612235,354.36734470449943,2
97.63997281052569,Withdrawal,Bandung,ATM,Student,50,0,1930.1701904767306,50.9949450421234,19.567829709202492,0.0,1
176.29086682152342,Payment,Surabaya,Branch,Freelancer,27,0,5129.541821766024,8.093214983107416,28.932916363536496,0.0,2
33.64502622086281,Payment,Medan,InternetBanking,Entrepreneur,20,1,4414.235612325432,25.296029659593017,127.41325649992534,33.64502622086281,2
317.2914326141324,Transfer,Surabaya,InternetBanking,Freelancer,54,0,4692.625625591098,64.06388595305219,14.743172906196348,0.0,1
860.9710085158724,Withdrawal,Jakarta,Branch,Employee,62,3,4712.8573011556055,7.400686754759144,5.467535746092118,2582.9130255476175,0
67.77790739955101,Payment,Surabaya,InternetBanking,Student,38,3,3821.8838510740957,46.579751764800825,55.568481152990785,203.33372219865305,2
477.8793581212748,OnlinePurchase,Bandung,ATM,Student,26,3,5151.39914548805,50.683518687676035,10.757196062277282,1433.6380743638242,0
383.1929736682498,Transfer,Surabaya,ATM,Employee,57,3,6731.326211142874,11.632023420150276,17.52069057086756,1149.5789210047494,0
44.29673637427314,Transfer,Bandung,ATM,Employee,60,1,4522.093430464413,50.17811114820186,99.83265445659777,44.29673637427314,1
63.6052676296626,Transfer,Medan,InternetBanking,Employee,41,0,4899.496322383113,15.358326845192584,75.83741236811437,0.0,1
216.78330742037193,OnlinePurchase,Bali,ATM,Entrepreneur,63,3,6298.320081738702,2.383301372164598,28.920123201093162,650.3499222611158,1
304.04628648625646,OnlinePurchase,Medan,Branch,Entrepreneur,25,1,9539.185824091921,34.79027140950274,31.27127339910004,304.04628648625646,2
405.62575202043706,OnlinePurchase,Jakarta,ATM,Entrepreneur,41,1,4614.389206230325,49.17591570299235,11.348000423737071,405.62575202043706,1
181.21308253434736,Payment,Medan,InternetBanking,Entrepreneur,41,1,1595.4529408201638,58.28054861484602,8.755973603154533,181.21308253434736,2
197.24796628894342,OnlinePurchase,Medan,MobileBanking,Entrepreneur,27,1,3206.6249289670563,6.150523888707065,16.17481878373193,197.24796628894342,2
50.46082494608238,Transfer,Jakarta,InternetBanking,Freelancer,52,2,6204.887326667354,15.219362446998494,120.57496810765215,100.92164989216477,3
480.6440791435325,Withdrawal,Jakarta,Branch,Freelancer,21,2,8025.248546085602,20.78642294180422,16.662197032207335,961.288158287065,0
388.6719379425056,Transfer,Bali,Branch,Entrepreneur,61,2,3108.589381996515,33.357590839792685,7.977452516622261,777.3438758850112,1
273.1300371666986,Transfer,Bali,InternetBanking,Student,26,1,4913.160354504906,28.986856159605622,17.92273625059632,273.1300371666986,2
186.59313912849916,Payment,Surabaya,ATM,Student,28,3,5038.572179197438,12.901610379974848,26.85904294051007,559.7794173854975,2
477.1124567318996,Transfer,Bandung,ATM,Freelancer,60,3,3462.3578170718456,62.08433979450257,7.241722670725884,1431.337370195699,0
66.66665253207756,Payment,Jakarta,MobileBanking,Freelancer,30,1,8070.466681078447,15.340921885208674,119.26800542191178,66.66665253207756,3
229.50310121250328,Payment,Medan,ATM,Student,44,0,7328.151244416496,37.30170037970894,31.791985469473556,0.0,1
636.6604788207771,Withdrawal,Medan,Branch,Student,47,2,5688.306679140164,32.06196615779227,8.9205884135387,1273.3209576415543,0
65.55854207149079,Transfer,Bali,ATM,Student,63,0,4160.191063634441,57.9812331211247,62.50423963863216,0.0,1
740.0872497651396,Withdrawal,Bandung,InternetBanking,Freelancer,56,0,6912.4543476583995,14.034165550689485,9.327450107728945,0.0,1
369.7386842503847,Withdrawal,Jakarta,InternetBanking,Freelancer,29,0,6027.871990269385,51.47574667041669,16.259085567122415,0.0,2
312.24750745329874,Transfer,Bali,MobileBanking,Student,36,0,4125.917104149487,57.34931150201108,13.171428362489396,0.0,2
468.971526606755,Transfer,Bandung,Branch,Freelancer,57,2,6942.936503496532,55.506286192924975,14.773100305938279,937.94305321351,0
410.3519001144941,OnlinePurchase,Jakarta,InternetBanking,Entrepreneur,21,1,5738.465695339717,7.3326737124901085,13.950259361248836,410.3519001144941,2
43.935383767502636,OnlinePurchase,Medan,Branch,Student,51,0,1678.615917211902,21.080100292516676,37.356216337154784,0.0,1
42.27103053512057,Payment,Medan,ATM,Employee,40,1,3015.547425839566,23.584970784072834,69.68975290274221,42.27103053512057,2
122.23778197802149,Transfer,Bali,MobileBanking,Student,62,0,2341.220796766929,27.982969960988115,18.997589531305163,0.0,1
246.14357124389574,Payment,Bandung,MobileBanking,Freelancer,43,3,7062.401016765572,31.248212083304267,28.576106516628677,738.4307137316872,1
427.3006168652671,Withdrawal,Medan,ATM,Employee,24,1,3595.7029210090977,10.096774029048367,8.395278408249919,427.3006168652671,2
157.8243044104646,Withdrawal,Bandung,InternetBanking,Employee,35,1,6254.343834963758,35.59290981076272,39.37900976918538,157.8243044104646,2
98.41545077992588,OnlinePurchase,Bali,Branch,Student,59,4,9343.745622529008,12.574979260695319,93.9868556570053,393.6618031197035,3
354.2207093268699,Payment,Surabaya,Branch,Entrepreneur,21,2,6588.269381321341,62.565693279683224,18.546974341124052,708.4414186537398,2
152.78848256119414,Transfer,Bandung,Branch,Entrepreneur,25,4,4162.061779035824,34.46788566176128,27.063546695570608,611.1539302447766,2
257.42645005192185,Transfer,Bandung,InternetBanking,Freelancer,39,2,3512.647424361273,53.907236371274195,13.592445446878708,514.8529001038437,2
